sales_data_id,sale_date,sales_amount,profit_amount,Temperature,day_of_year,Date,Month,Year,is_closed,event_Normal Day,weather_Mostly Sunny,weather_Partly Cloudy,weather_Scattered Shower
648,2024-07-26,6952.0,1364.0,32.0,208,26,7,2024,0,True,False,True,False
649,2024-07-27,4763.0,1036.0,34.0,209,27,7,2024,0,True,False,True,False
650,2024-07-28,10612.535779816513,2074.0550458715597,32.0,210,28,7,2024,0,False,False,False,False
651,2024-07-29,8365.0,1698.0,33.0,211,29,7,2024,0,False,False,False,True
652,2024-07-30,12451.0,2358.0,32.0,212,30,7,2024,0,True,False,True,False
653,2024-07-31,9678.0,1836.0,32.0,213,31,7,2024,0,True,True,False,False
654,2024-08-01,9324.0,1755.0,32.0,214,1,8,2024,0,True,True,False,False
655,2024-08-02,10338.0,2082.0,32.0,215,2,8,2024,0,True,True,False,False
656,2024-08-03,4270.0,769.0,32.0,216,3,8,2024,0,True,False,False,True
657,2024-08-04,10047.0,1919.0,34.0,217,4,8,2024,0,False,False,False,True
658,2024-08-05,10612.535779816513,2074.0550458715597,33.0,218,5,8,2024,0,False,True,False,False
659,2024-08-06,7933.0,1633.0,34.0,219,6,8,2024,0,True,True,False,False
660,2024-08-07,6281.0,1294.0,33.0,220,7,8,2024,0,True,False,False,True
661,2024-08-08,9906.0,1939.0,34.0,221,8,8,2024,0,True,True,False,False
662,2024-08-09,6037.0,1237.0,36.0,222,9,8,2024,0,True,True,False,False
663,2024-08-10,10612.535779816513,2074.0550458715597,36.0,223,10,8,2024,0,True,True,False,False
664,2024-08-11,10612.535779816513,2074.0550458715597,35.0,224,11,8,2024,0,False,True,False,False
665,2024-08-12,4812.0,1043.0,34.0,225,12,8,2024,0,False,True,False,False
666,2024-08-13,8664.0,1658.0,35.0,226,13,8,2024,0,True,False,True,False
667,2024-08-14,8935.0,1644.0,36.0,227,14,8,2024,0,True,True,False,False
668,2024-08-15,5016.0,1064.0,36.0,228,15,8,2024,0,True,True,False,False
669,2024-08-16,5322.0,1147.0,36.0,229,16,8,2024,0,True,True,False,False
670,2024-08-17,10612.535779816513,2074.0550458715597,35.0,230,17,8,2024,0,True,False,True,False
671,2024-08-18,10612.535779816513,2074.0550458715597,35.0,231,18,8,2024,0,False,True,False,False
672,2024-08-19,9124.0,1747.0,35.0,232,19,8,2024,0,False,True,False,False
673,2024-08-20,8472.0,1568.0,33.0,233,20,8,2024,0,True,False,True,False
674,2024-08-21,6649.0,1440.0,33.0,234,21,8,2024,0,True,True,False,False
675,2024-08-22,5236.0,1064.0,36.0,235,22,8,2024,0,True,True,False,False
676,2024-08-23,6617.0,1341.0,35.0,236,23,8,2024,0,True,False,True,False
677,2024-08-24,9379.0,1836.0,35.0,237,24,8,2024,0,True,True,False,False
678,2024-08-25,8513.0,1561.0,33.0,238,25,8,2024,0,False,True,False,False
679,2024-08-26,5118.0,1061.0,34.0,239,26,8,2024,0,False,False,True,False
680,2024-08-27,8361.0,1773.0,34.0,240,27,8,2024,0,True,True,False,False
681,2024-08-28,10612.535779816513,2074.0550458715597,32.0,241,28,8,2024,0,True,True,False,False
682,2024-08-29,10612.535779816513,2074.0550458715597,32.0,242,29,8,2024,0,True,False,True,False
683,2024-08-30,9248.0,1741.0,33.0,243,30,8,2024,0,True,False,True,False
684,2024-08-31,10164.0,1927.0,33.0,244,31,8,2024,0,True,False,True,False
685,2024-09-01,10612.535779816513,2074.0550458715597,34.0,245,1,9,2024,0,False,True,False,False
686,2024-09-02,10822.0,1794.0,31.0,246,2,9,2024,0,False,False,True,False
687,2024-09-03,6271.0,1114.0,31.0,247,3,9,2024,0,True,False,False,False
688,2024-09-04,8224.0,1559.0,33.0,248,4,9,2024,0,True,False,True,False
689,2024-09-05,8759.0,1638.0,34.0,249,5,9,2024,0,True,True,False,False
690,2024-09-06,8622.0,1695.0,34.0,250,6,9,2024,0,True,True,False,False
691,2024-09-07,5096.0,1071.0,34.0,251,7,9,2024,0,True,True,False,False
692,2024-09-08,10612.535779816513,2074.0550458715597,34.0,252,8,9,2024,0,False,True,False,False
693,2024-09-09,9388.0,1822.0,33.0,253,9,9,2024,0,False,True,False,False
694,2024-09-10,6519.0,1418.0,34.0,254,10,9,2024,0,True,False,True,False
695,2024-09-11,9548.0,1856.0,33.0,255,11,9,2024,0,True,True,False,False
696,2024-09-12,11175.0,2131.0,33.0,256,12,9,2024,0,True,False,True,False
697,2024-09-13,6575.0,1374.0,33.0,257,13,9,2024,0,True,True,False,False
698,2024-09-14,6780.0,1616.0,34.0,258,14,9,2024,0,True,True,False,False
699,2024-09-15,10612.535779816513,2074.0550458715597,34.0,259,15,9,2024,0,False,True,False,False
700,2024-09-16,8117.0,1594.0,35.0,260,16,9,2024,0,False,True,False,False
701,2024-09-17,8228.0,1713.0,34.0,261,17,9,2024,0,True,True,False,False
702,2024-09-18,9327.0,1693.0,32.0,262,18,9,2024,0,True,False,False,False
703,2024-09-19,9268.0,1769.0,34.0,263,19,9,2024,0,True,False,True,False
704,2024-09-20,5729.0,1204.0,31.0,264,20,9,2024,0,True,False,False,True
870,2024-09-21,10612.535779816513,2074.0550458715597,31.0,265,21,9,2024,0,True,False,False,True
871,2024-09-22,10612.535779816513,2074.0550458715597,32.0,266,22,9,2024,0,False,False,True,False
872,2024-09-23,8008.0,1628.0,33.0,267,23,9,2024,0,False,False,True,False
873,2024-09-24,6080.0,1256.0,30.0,268,24,9,2024,0,True,True,False,False
874,2024-09-25,8873.0,1579.0,32.0,269,25,9,2024,0,True,False,True,False
875,2024-09-26,7696.0,1300.0,34.0,270,26,9,2024,0,True,True,False,False
876,2024-09-27,7407.0,1373.0,33.0,271,27,9,2024,0,True,False,True,False
877,2024-09-28,10612.535779816513,2074.0550458715597,34.0,272,28,9,2024,0,True,True,False,False
878,2024-09-29,10612.535779816513,2074.0550458715597,34.0,273,29,9,2024,0,False,False,True,False
879,2024-09-30,10305.0,2050.0,35.0,274,30,9,2024,0,False,True,False,False
880,2024-10-01,7091.0,1422.0,33.0,275,1,10,2024,0,True,True,False,False
881,2024-10-02,7384.0,1394.0,33.0,276,2,10,2024,0,True,False,True,False
882,2024-10-03,10612.535779816513,2074.0550458715597,33.0,277,3,10,2024,0,True,True,False,False
883,2024-10-04,10612.535779816513,2074.0550458715597,31.0,278,4,10,2024,0,True,False,False,True
884,2024-10-05,10612.535779816513,2074.0550458715597,33.0,279,5,10,2024,0,True,True,False,False
885,2024-10-06,10612.535779816513,2074.0550458715597,29.0,280,6,10,2024,0,False,True,False,False
886,2024-10-07,9031.0,1875.0,34.0,281,7,10,2024,0,False,True,False,False
887,2024-10-08,8317.0,1534.0,33.0,282,8,10,2024,0,True,False,True,False
888,2024-10-09,10612.535779816513,2074.0550458715597,33.0,283,9,10,2024,0,True,True,False,False
889,2024-10-10,5439.0,1120.0,33.0,284,10,10,2024,0,True,False,True,False
